ILCE_UAVT,ILCE_ADI,ADI,ALT_KATEGORI,ADRES,TELEFON,WEBSITESI,ACIL_SERVIS,YATAK,AMBULANS,MAHALLE,ENLEM,BOYLAM
1659,ÞÝLE,Sahilköy Saðlýk Evi,Saðlýk Evi,Özgül Sk. No:3 SAHÝLKÖY/ÞÝLE,0216 738 42 48,,Yok,0,,SAHÝLKÖY,41.20149209500005,29.413644257000044
1237,ÇATALCA,Cem Yelmen Saðlýk Evi,Saðlýk Evi,Þennur Sk. AYDINLAR/ÇATALCA,0212 772 00 73,,,,,AYDINLAR,41.37594983300005,28.205768095000053
2055,SULTANGAZÝ,Sultangazi Devlet Hastanesi,Devlet Hastanesi,2350. Sk. UÐUR MUMCU/SULTANGAZÝ,,,Var,600,Var,UÐUR MUMCU,41.10501188200004,28.872093480000046
2055,SULTANGAZÝ,Özel Es Er Diþ Aðýz ve Diþ Saðlýðý Merkezi,Özel Aðýz Diþ Saðlýðý Merkezleri,Gazi Mustafa Kemal Cad. No:5 SULTANÇÝFTLÝÐÝ/SULTANGAZÝ,0212 667 61 83,,Yok,0,,SULTANÇÝFTLÝÐÝ,41.10402208100004,28.860892325000066
1622,SÝLÝVRÝ,Silivri 1 Nolu Acil Yardým Ýstasyonu,Acil Yardým Ýstasyonu,Eczacý Cevdet Kýnran Sk. No:16 PÝRÝ MEHMET PAÞA/SÝLÝVRÝ,0216 398 97 64,www.istanbulsaglik.gov.tr,Yok,3,Var,PÝRÝ MEHMET PAÞA,41.078516268000044,28.238581345000057
1622,SÝLÝVRÝ,Kavaklý Veteriner Kliniði,Veteriner,Mevlüt Sk. No:127 KAVAKLI/SÝLÝVRÝ,0212 744 70 12 - 0532 353 96 26,,,0,Yok,KAVAKLI,41.09095044500003,28.325905445000046
2052,ÇEKMEKÖY,Çekmeköy 3 No'lu Acil Yardým Ýstasyonu,Acil Yardým Ýstasyonu,Þehitlik Cad. No:5 ÖMERLÝ/ÇEKMEKÖY,0216 435 70 15,www.istanbulsaglik.gov.tr,Yok,3,Var,ÖMERLÝ,41.078891234000025,29.32842740500007
1782,BÜYÜKÇEKMECE,Özel Mine Aðýz Diþ Saðlýðý Polikliniði,Özel Aðýz Diþ Saðlýðý Merkezleri,Gölboyu Cad. No:5 DÝZDARÝYE/BÜYÜKÇEKMECE,0212 881 44 33,,,,,DÝZDARÝYE,41.023616728000036,28.581663052000067
1659,ÞÝLE,Þile Devlet Hastanesi Ek Bina,Devlet Hastanesi,Atatürk Cad. No:24 BALÝBEY/ÞÝLE,0216 712 09 99,www.siledevlet.gov.tr,Yok,0,Yok,BALÝBEY,41.17520976800006,29.61721859200003
1186,BEYOÐLU,Piri Paþa Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Keten Sk. No:15A PÝRÝPAÞA/BEYOÐLU,0212 369 75 11,,Yok,0,,PÝRÝPAÞA,41.04405140100005,28.95096159700006
1421,KADIKÖY,Özel Geliþim Týp Laboratuvarý Kadýköy,Laboratuvar Özel,General Asým Gündüz Cad. No:52A OSMANAÐA/KADIKÖY,0216 418 00 88,www.gelisimtiplab.com,,,,OSMANAÐA,40.98985822900005,29.028788978000023
2051,BEYLÝKDÜZÜ,Özel Ýstanbul Ortodonti Aðýz Diþ Saðlýðý Polikliniði,Özel Aðýz Diþ Saðlýðý Merkezleri,Anadolu Cad. No:12 ADNAN KAHVECÝ/BEYLÝKDÜZÜ,0212 856 04 37,www.istanbulortodonti.com.tr,,,,ADNAN KAHVECÝ,41.002965646000064,28.629539919000024
2051,BEYLÝKDÜZÜ,Gürpýnar Tolga Optik,Optik,Kemal Paþa Cad. No:16 GÜRPINAR/BEYLÝKDÜZÜ,0212 880 85 25,,,,,GÜRPINAR,40.99525090800006,28.606740796000054
1336,GAZÝOSMANPAÞA,Gaziosmanpaþa 2 Nolu Acil Yardým Ýstasyonu,Acil Yardým Ýstasyonu,922. Sk. No:20 KAZIM KARABEKÝR/GAZÝOSMANPAÞA,0212 570 90 45,www.istanbulsaglik.gov.tr,Yok,3,Var,KAZIM KARABEKÝR,41.07726237000003,28.91270996600008
1739,ZEYTÝNBURNU,Koç Üniversitesi Hastanesi,Üniversite Hastanesi,Davutpaþa Cad. No:1 MALTEPE/ZEYTÝNBURNU,0850 250 82 50,www.kuh.ku.edu.tr,Var,205,Var,MALTEPE,41.024257282000065,28.916141580000044
1810,KAÐITHANE,Özel Burcu Fizik Tedavi Merkezi,Fizik Tedavi ve Rehabilitasyon Merkezi Özel,Santral Cad. No:71 ORTABAYIR/KAÐITHANE,0530 525 10 10,,Yok,0,Yok,ORTABAYIR,41.07846820100008,29.00357529200005
2010,GÜNGÖREN,Güngören Ana Çocuk Saðlýðý ve Aile Planlama Merkezi,Ana Çocuk Saðlýðý ve Aile Planlama Merkezi,Çinçindere Cad. No:71 GENÇOSMAN/GÜNGÖREN,0212 611 78 54,www.istanbulhalksagligi.gov.tr,Yok,0,,GENÇOSMAN,41.03165377300007,28.876776711000048
1663,ÞÝÞLÝ,Özel Klinik 212 Aðýz ve Diþ Saðlýðý Polikliniði,Özel Aðýz Diþ Saðlýðý Merkezleri,Vali Konaðý Cad. No:86 TEÞVÝKÝYE/ÞÝÞLÝ,0212 246 02 12 - 0212 246 26 36,www.klinik212.com.tr,,,,TEÞVÝKÝYE,41.05459899900006,28.995146000000034
2003,AVCILAR,Serhad Optik,Optik,Prof. Ahmet Taner Kýþlalý Cad. No:5 MERKEZ/AVCILAR,0212 593 84 57,,,,,MERKEZ,40.97876019600005,28.722035211000048
2003,AVCILAR,Si-Ser Ýþitme Cihazlarý Satýþ ve Uygulama Merkezi,Ýþitme Cihazý Satýþ ve Uygulama Merkezi,Merkez Cami Sk. No:31 MERKEZ/AVCILAR,0212 590 67 70,www.siser.com.tr,,0,,MERKEZ,40.98240027400004,28.721249427000032
2049,ATAÞEHÝR,SBÜ Fatih Sultan Mehmet Eðitim ve Araþtýrma Hastanesi Poliklinikleri,Poliklinik,Üsküdar-Ýçerenköy Yolu Cad. No:1/8 ÝÇERENKÖY/ATAÞEHÝR,0216 578 30 00,www.fsmhastanesi.gov.tr,Var,,,ÝÇERENKÖY,40.97053787600004,29.10321799700006
1810,KAÐITHANE,Özel Örnek Aðýz ve Diþ Saðlýðý Polikliniði,Özel Aðýz Diþ Saðlýðý Merkezleri,Etibank Cad. No:21/1 MEHMET AKÝF ERSOY/KAÐITHANE,0212 220 71 72,www.ornektepedisekimi.com,Yok,,,MEHMET AKÝF ERSOY,41.055535649000035,28.95584590900006
2049,ATAÞEHÝR,Ataþehir 7 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Ortabahar Sk. No:35B BARBAROS/ATAÞEHÝR,0216 470 80 33,,Yok,0,,BARBAROS,40.984812917000056,29.097972347000052
1739,ZEYTÝNBURNU,Çocuk Saðlýðý ve Hastalýklarý Uzmaný Dr. Kýpçak Tuncel,Muayenehane,Semiha Þakir Cad. No:61 VELÝEFENDÝ/ZEYTÝNBURNU,0212 665 74 74,,,,,VELÝEFENDÝ,40.99727199900008,28.903661000000056
1852,ÜMRANÝYE,Ezgi Medikal,Medikal,Ordu Cad. No:9A KAZIM KARABEKÝR/ÜMRANÝYE,0216 632 48 78,,,,,KAZIM KARABEKÝR,41.033041999000034,29.103150999000036
2005,BAHÇELÝEVLER,Çocuk Saðlýðý ve Hastalýklarý Uzmaný Dr. Özgür Karlýklý,Muayenehane,Þehit Öðr.A.Nafýz Özbaðrýaçýk Sk. No:10 BAHÇELÝEVLER/BAHÇELÝEVLER,0212 553 41 40 - 0541 440 41 42,www.bahcelievlercocuk.com,,,,BAHÇELÝEVLER,41.00411251200006,28.86655636200004
2049,ATAÞEHÝR,Ataþehir 1-6 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Sakarya Cad. MÝMAR SÝNAN/ATAÞEHÝR,0216 660 12 42,www.istanbulsaglik.gov.tr,Yok,3,Var,MÝMAR SÝNAN,40.98511517500003,29.16308582700003
1852,ÜMRANÝYE,Özel Deva Polikliniði,Poliklinik Özel,Alemdað Cad. No:204 ÝSTÝKLAL/ÜMRANÝYE,0216 335 38 87,www.devapoliklinik.com,Yok,0,,ÝSTÝKLAL,41.024621989000025,29.101089545000036
2048,ARNAVUTKÖY,Kaþgarlý Mahmut Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Eskikale Sk. No:9 ÝSLAMBEY/ARNAVUTKÖY,0212 597 77 33,,Yok,0,,ÝSLAMBEY,41.20140334000007,28.743823104000057
2048,ARNAVUTKÖY,Özel Interlab Laboratuvarý,Laboratuvar Özel,Hadýmköy-Ýstanbul Cad. No:189 ÖMERLÝ/ARNAVUTKÖY,0212 798 21 68,www.interlab.com.tr,,,,ÖMERLÝ,41.12017831000003,28.62724320700005
2049,ATAÞEHÝR,Özel Diþsel Park Ataþehir Aðýz ve Diþ Saðlýðý Polikliniði,Özel Aðýz Diþ Saðlýðý Merkezleri,Atatürk Cad. No:10/1 BARBAROS/ATAÞEHÝR,0216 472 36 39,www.dentalparkatasehir.com,,,,BARBAROS,40.99666730800004,29.09425531100004
2004,BAÐCILAR,Özel Safa Aðýz ve Diþ Saðlýðý Polikliniði,Özel Aðýz Diþ Saðlýðý Merkezleri,512. Sk. No:3 YILDIZTEPE/BAÐCILAR,0212 462 16 26,www.safahasttanesi.com.tr,,,,YILDIZTEPE,41.02281134900005,28.85681424300003
2050,BAÞAKÞEHÝR,Diþ Hekimi Uður Çiftçi,Muayenehane,Dalgýçkuþu Cad. No:1 BAHÇEÞEHÝR 1. KISIM/BAÞAKÞEHÝR,0212 669 35 35,,,,,BAHÇEÞEHÝR 1. KISIM,41.06322491900005,28.68665523900006
1421,KADIKÖY,Özel Acýbadem Hastanesi Kozyataðý,Özel Hastane,Begonya Sk. No:12 19 MAYIS/KADIKÖY,0216 571 44 44,www.acibadem.com.tr,Var,84,Var,19 MAYIS,40.97658157300003,29.092969680000067
1421,KADIKÖY,Özel Terapi Ýstanbul Psikiyatri Merkezi,Özel Taný Tedavi Merkezleri,Fener Kalamýþ Cad. No:1 FENERBAHÇE/KADIKÖY,0216 418 02 60,www.terapiistanbul.com,,0,,FENERBAHÇE,40.97974940100005,29.041017391000025
1325,EYÜPSULTAN,Güzeltepe Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Ardýç Sk. GÜZELTEPE/EYÜPSULTAN,0212 626 54 58,,Yok,0,,GÜZELTEPE,41.078253963000066,28.95701130300006
1325,EYÜPSULTAN,Özel Þifa Kadýn Doðum ve Çocuk Hastalýklarý Merkezi,Kadýn Hastalýklarý ve Saðlýðý Merkezi Özel,Pamuk Sk. No:13 YEÞÝLPINAR/EYÜPSULTAN,0212 617 94 57,,,0,,YEÞÝLPINAR,41.08208194400004,28.918079109000075
1325,EYÜPSULTAN,Özel Yeþilpýnar Týp Merkezi,Týp Merkezi Özel,Girne Cad. No:78A YEÞÝLPINAR/EYÜPSULTAN,0212 538 55 55,www.yesilpinartip.com,Yok,,Yok,YEÞÝLPINAR,41.07699647600003,28.91677913500007
1325,EYÜPSULTAN,Özel Alibey Hospital Hastanesi,Özel Hastane,Adnan Menderes Cad. No:22 KARADOLAP/EYÜPSULTAN,0212 627 79 79,www.alibeyhospital.com,Var,31,Yok,KARADOLAP,41.07896257400006,28.927249439000036
1325,EYÜPSULTAN,Emniyettepe Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Melek Sk. No:1 EMNÝYETTEPE/EYÜPSULTAN,0212 427 77 55,,Yok,0,,EMNÝYETTEPE,41.072384621000026,28.950375179000048
1325,EYÜPSULTAN,Eyüpsultan 8 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Gülüm Sk. No:40 KARADOLAP/EYÜPSULTAN,0212 627 17 76,,Yok,0,,KARADOLAP,41.078299808000054,28.926923809000073
1336,GAZÝOSMANPAÞA,Özel Yýldýz Academia Hastanesi,Özel Hastane,Yýldýztabya Cad. No:77-79A YILDIZTABYA/GAZÝOSMANPAÞA,0212 417 74 74,,Var,57,Var,YILDIZTABYA,41.06220302300005,28.92874511900004
1421,KADIKÖY,Acýbadem Veteriner Kliniði,Veteriner,Necipbey Sk. No:4 ACIBADEM/KADIKÖY,0216 325 50 20,www.vethouse.com.tr,,0,Yok,ACIBADEM,41.00387062800007,29.045256994000056
1421,KADIKÖY,Optipol Optik,Optik,Söðütlüçeþme Cad. No:26B OSMANAÐA/KADIKÖY,0216 449 15 00,,,,,OSMANAÐA,40.990833717000044,29.025679179000065
2050,BAÞAKÞEHÝR,Baþakþehir Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Erdem Bayazýt Cad. No:3 BAÞAKÞEHÝR/BAÞAKÞEHÝR,0212 485 45 25,,Yok,0,,BAÞAKÞEHÝR,41.10722450000003,28.78971014900003
2050,BAÞAKÞEHÝR,Baþakþehir 9 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Nadide Sk. No:22 ÞAHÝNTEPE/BAÞAKÞEHÝR,0212 648 62 98,,Yok,0,,ÞAHÝNTEPE,41.07925202000007,28.727061796000044
1327,FATÝH,Sofular Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Kýztaþý Cad. No:21 ÝSKENDERPAÞA/FATÝH,0212 621 80 54,,Yok,0,,ÝSKENDERPAÞA,41.016113818000065,28.950742468000044
1421,KADIKÖY,Özel Diþkent Aðýz ve Diþ Saðlýðý Polikliniði,Özel Aðýz Diþ Saðlýðý Merkezleri,Camtepe Sk. No:2 FENERYOLU/KADIKÖY,0216 565 55 57,www.ozeldiskent.com,,,,FENERYOLU,40.984315114000026,29.05481396700003
2004,BAÐCILAR,Özel Aile Týp Merkezi,Týp Merkezi Özel,Birlik Cad. No:138 B FEVZÝ ÇAKMAK/BAÐCILAR,0212 550 58 07,,Var,5,Yok,FEVZÝ ÇAKMAK,41.043212252000046,28.84746694900008
2004,BAÐCILAR,Özel Hayat Saðlýk Kabini,Saðlýk Kabini Özel,Gazi Osman Paþa Cad. No:20 HÜRRÝYET/BAÐCILAR,0212 550 85 87,www.hayatevdesaglik.com,,,,HÜRRÝYET,41.02805593200003,28.832403146000047
2004,BAÐCILAR,Özel Araf Týp Merkezi,Týp Merkezi Özel,Atatürk Cad. No:45 HÜRRÝYET/BAÐCILAR,0212 515 19 19,www.arafcerrahimerkezi.com,Var,9,Yok,HÜRRÝYET,41.027394584000035,28.82948403200004
2004,BAÐCILAR,Göztepe Optik,Optik,Velioðlu Cad. No:127 DEMÝRKAPI/BAÐCILAR,0212 446 29 96,,,,,DEMÝRKAPI,41.05299838500008,28.838348389000032
2016,ESENLER,Hekimbaþý Ahmet Necib Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,715. Sk. No:24 TUNA/ESENLER,0212 508 52 83,,Yok,0,,TUNA,41.04622007000006,28.861518576000037
2049,ATAÞEHÝR,Ataþehir 2-5 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,Acil Yardým Ýstasyonu,Girne Cad. No:55 ATATÜRK/ATAÞEHÝR,0216 456 91 84,www.istanbulsaglik.gov.tr,Yok,3,Var,ATATÜRK,40.98734471900008,29.131000708000045
2004,BAÐCILAR,Diþ Hekimi Cengiz Türk,Muayenehane,1426. Sk. No:6 EVREN/BAÐCILAR,0212 657 39 41,www.cengizturk.com,,,,15 TEMMUZ,41.04370318100007,28.819092986000044
1327,FATÝH,Özel Onur Ismarlama Protez ve Ortez Uygulama Merkezi,Protez-Ortez Yapým ve Uygulama Merkezi Özel,Koca Mustafapaþa Cad. No:10 HASEKÝ SULTAN/FATÝH,0212 586 16 37 - 0212 585 16 36,,,,,HASEKÝ SULTAN,41.00770261400004,28.94345261600006
1852,ÜMRANÝYE,Doða Hayvan Evi,Veteriner,Yeþil Sk. No:19 ATATÜRK/ÜMRANÝYE,0216 329 82 60,www.dogahayvanevi.com,,0,Yok,ATATÜRK,41.02498399500007,29.09430294200007
1166,BAKIRKÖY,Özel Saðlam Diþ Protez Laboratuvarý,Diþ Laboratuvarý,Huban Sk. No:3 CEVÝZLÝK/BAKIRKÖY,0212 542 02 60,,,,,CEVÝZLÝK,40.97893820400003,28.877503817000047
2005,BAHÇELÝEVLER,Özel Ataköy Hastanesi,Özel Hastane,Hürriyet Cad. No:1 HÜRRÝYET/BAHÇELÝEVLER,0212 653 93 00,www.atakoyhastanesi.com.tr,Var,40,Var,HÜRRÝYET,40.99235839700003,28.840620699000056
2004,BAÐCILAR,Özel Avrupa Göz Merkezi Baðcýlar ,Göz Merkezi Özel,1000. Sk. No:29 A YAVUZ SELÝM/BAÐCILAR,0850 520 00 00,www.avrupagoz.com.tr,,0,,YAVUZ SELÝM,41.037325397000075,28.852323555000055
1739,ZEYTÝNBURNU,Sümer Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Þehit Piyade Er Yaþar Yeþilkýr Sk. No:8 SÜMER/ZEYTÝNBURNU,0212 558 10 19,,Yok,0,,SÜMER,40.98582873000004,28.896336175000044
2014,SULTANBEYLÝ,J.Ü.TÐMN. Rahim Çelik Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Abbas Medeni Sk. No:38 AHMET YESEVÝ/SULTANBEYLÝ,0216 592 53 54,,Yok,0,,AHMET YESEVÝ,40.975672135000025,29.265315961000056
2054,SANCAKTEPE,Özel Turkuaz Aðýz ve Diþ Saðlýðý Polikliniði Sancaktepe,Özel Aðýz Diþ Saðlýðý Merkezleri,Songül Sk. No:13 MECLÝS/SANCAKTEPE,0216 648 22 80,www.turkuaz.life,,,,MECLÝS,41.00914325400004,29.208527399000047
2012,MALTEPE,Boncuk Veteriner Kliniði,Veteriner,Gümüþ Sk. No:2 BAÐLARBAÞI/MALTEPE,0212 352 58 09,www.boncukvet.com,,0,Yok,BAÐLARBAÞI,40.92604938800008,29.13797173300003
2012,MALTEPE,Maltepe 20 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Solmaz Sk. No:1 ZÜMRÜTEVLER/MALTEPE,0216 427 00 20,,Yok,0,,ZÜMRÜTEVLER,40.94301477700003,29.154372085000034
2012,MALTEPE,A-Dora Huzurevi Dragos,Huzurevi,Sahil Yolu Cad. No:32 YALI/MALTEPE,0216 442 24 89 - 90,www.adorahuzurevi.com,,,Yok,YALI,40.90929671400005,29.13929003000004
2055,SULTANGAZÝ,Özel Avrupa Týp Merkezi,Týp Merkezi Özel,1619. Sk. No:2 YUNUS EMRE/SULTANGAZÝ,0212 545 53 53,www.avrupatip.com,Var,,Yok,YUNUS EMRE,41.09274798100006,28.895500560000073
1421,KADIKÖY,Göztepe Aðýz ve Diþ Saðlýðý Merkezi,Aðýz ve Diþ Saðlýðý Merkezi,Dr. Erkin Cad. No:28-30 MERDÝVENKÖY/KADIKÖY,0216 565 91 91,www.goztepeagizdis.gov.tr,Yok,50,,MERDÝVENKÖY,40.98704179500004,29.060418276000064
1421,KADIKÖY,Kadýköy 1 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Marmara Cad. No:28 KOZYATAÐI/KADIKÖY,0216 373 52 76,,Yok,0,,KOZYATAÐI,40.967333145000055,29.09192290900006
1421,KADIKÖY,Kadýköy 3 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Kaptan Arif Sk. No:70 19 MAYIS/KADIKÖY,0216 410 60 06 - 0216 372 48 72,,Yok,0,,19 MAYIS,40.96921685500007,29.083476311000027
1421,KADIKÖY,Ýstanbul Medeniyet Üniversitesi Göztepe Eðitim ve Araþtýrma Hastanesi,Eðitim Araþtýrma Hastanesi,Fahrettin Kerim Gökay Cad. No:161/3 EÐÝTÝM/KADIKÖY,0216 566 40 00,www.sbgoztepehastanesi.gov.tr,Var,660,Var,EÐÝTÝM,40.98567899000005,29.056038314000034
2048,ARNAVUTKÖY,Yeniköy Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Hilim Sk. No:4 YENÝKÖY/ARNAVUTKÖY,0212 768 06 07,,Yok,0,,,41.31926305600007,28.721169356000075
1237,ÇATALCA,Musemma Çok Ay Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Ýzzetbaba Cad. No:5 ÝZZETTÝN/ÇATALCA,,,Yok,0,,ÝZZETTÝN,41.17723966300008,28.503894419000062
1622,SÝLÝVRÝ,Selimpaþa Huzurevi,Huzurevi,3062. Sk. No:15 SELÝMPAÞA/SÝLÝVRÝ,0212 731 57 11,,,,Yok,SELÝMPAÞA,41.054305757000066,28.358339616000023
2049,ATAÞEHÝR,Özel Dentistanbul Ataþehir Academy,Özel Aðýz Diþ Saðlýðý Merkezleri,Vedat Günyol Cad. No:13 KÜÇÜKBAKKALKÖY/ATAÞEHÝR,444 70 20,www.dentistanbul.com.tr,,,,KÜÇÜKBAKKALKÖY,40.98069795300006,29.104385233000073
2014,SULTANBEYLÝ,Akþemsettin Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Petrol Yolu Cad. No:483 AKÞEMSETTÝN/SULTANBEYLÝ,0216 487 61 64,,Yok,0,,AKÞEMSETTÝN,40.946630353000046,29.30224602100003
1852,ÜMRANÝYE,Türk Kýzýlayý Ümraniye Þubesi,Kýzýlay,Halit Bey Sk. ATATÜRK/ÜMRANÝYE,0216 443 45 00,www.kizilay.org.tr,,,Yok,ATATÜRK,41.026142598000035,29.087559777000024
1622,SÝLÝVRÝ,Özel Silivri Medical Park Hastanesi,Özel Hastane,Mimar Sinan Cad. No:72 MÝMAR SÝNAN/SÝLÝVRÝ,0212 728 35 50,www.medicalpark.com.tr,Var,120,Var,MÝMAR SÝNAN,41.08247183800006,28.224532165000028
1237,ÇATALCA,Çakýl Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Mustafa Kemal Atatürk Cad. No:29 ÇAKIL/ÇATALCA,0212 776 44 49,,Yok,0,,ÇAKIL,41.122008374000075,28.450956294000036
1183,BEÞÝKTAÞ,Özel Fizikom Fizik Tedavi ve Rehabilitasyon Merkezi,Fizik Tedavi ve Rehabilitasyon Merkezi Özel,Petrol Sitesi Yolu No:2 NÝSBETÝYE/BEÞÝKTAÞ,0212 283 93 34 - 35,www.fizikom.com.tr,Yok,0,Yok,NÝSBETÝYE,41.076416807000044,29.021594022000045
1336,GAZÝOSMANPAÞA,Nehir Optik,Optik,Mimar Sinan Cad. No:1A BARBAROS HAYRETTÝN PAÞA/GAZÝOSMANPAÞA,0212 538 77 85,,,,,BARBAROS HAYRETTÝN PAÞA,41.07759865300005,28.88936375000003
1336,GAZÝOSMANPAÞA,Çolak Optik,Optik,Ordu Cad. No:78 SARIGÖL/GAZÝOSMANPAÞA,0212 663 28 69,,,,,SARIGÖL,41.05788004600004,28.918273056000032
1336,GAZÝOSMANPAÞA,Gaziosmanpaþa 11 Nolu Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Þehit Gökhan Dokur Sk. No:19-21A ÞEMSÝPAÞA/GAZÝOSMANPAÞA,0212 614 22 55,,Yok,0,,ÞEMSÝPAÞA,41.06481738600007,28.90506319600007
1852,ÜMRANÝYE,Özel Çamlýca Hisar Hastenesi ,Özel Hastane,Cengiz Topel Cad. No:90 NAMIK KEMAL/ÜMRANÝYE,0216 481 99 55,www.surhastanesi.com,Var,19,Var,NAMIK KEMAL,41.016799210000045,29.09445206500004
1604,SARIYER,Özel Sarýyer Týp Merkezi,Týp Merkezi Özel,Sarýyer Deresi Sk. No:4 MERKEZ/SARIYER,0212 242 25 50,www.sariyertipmerkezi.com,Var,,Yok,SARIYER MERKEZ,41.16882437000004,29.05710855700005
1421,KADIKÖY,Mosita Veteriner Kliniði,Veteriner,Gülizar Sk. No:13 FENERBAHÇE/KADIKÖY,0216 336 12 30,,,0,Yok,FENERBAHÇE,40.97223660100008,29.041678554000043
1183,BEÞÝKTAÞ,Özel Digidenta Dental Görüntüleme Merkezi,Görüntüleme Merkezi Özel,Nisbetiye Cad. No:40 NÝSBETÝYE/BEÞÝKTAÞ,0212 269 49 10,,,,,NÝSBETÝYE,41.07591905600003,29.01996814100005
1823,KÜÇÜKÇEKMECE,Özel Newdent Aðýz ve Diþ Saðlýðý Polikliniði,Özel Aðýz Diþ Saðlýðý Merkezleri,Dr. Sadýk Ahmet Cad. No:159 KANARYA/KÜÇÜKÇEKMECE,0534 635 75 75,www.newdent.com.tr,,,,KANARYA,41.00930782200004,28.778731789000062
1739,ZEYTÝNBURNU,Özel Yedikule Aðýz ve Diþ Saðlýðý Polikliniði,Özel Aðýz Diþ Saðlýðý Merkezleri,Merv Cad. No:109 SÜMER/ZEYTÝNBURNU,0212 665 82 48,www.yedikuledis.com.tr,,,,SÜMER,40.98741559100006,28.89659602200004
1336,GAZÝOSMANPAÞA,Özel Gopdent Aðýz ve Diþ Saðlýðý Polikliniði,Özel Aðýz Diþ Saðlýðý Merkezleri,Çukurçeþme Cad. No:63I MERKEZ/GAZÝOSMANPAÞA,0212 581 66 66,www.gopdent.com.tr,,,,MERKEZ,41.05945428000007,28.906818569000052
1663,ÞÝÞLÝ,Özel Me-Di Týp Merkezi,Týp Merkezi Özel,Hakký Yeten Cad. No:15 TEÞVÝKÝYE/ÞÝÞLÝ,0212 296 82 68,www.me-di.com.tr,Yok,,Yok,TEÞVÝKÝYE,41.05524706800003,28.99865768400008
1336,GAZÝOSMANPAÞA,Gaziosmanpaþa Taksim Eðitim ve Araþtýrma Hastanesi Kadýn Doðum Polikliniði,Poliklinik,616. Sk. No:19A KARAYOLLARI/GAZÝOSMANPAÞA,0212 945 30 00,www.taksimhastanesi.gov.tr,Var,,,KARAYOLLARI,41.08609947600007,28.89810281900003
1336,GAZÝOSMANPAÞA,Efe Optik,Optik,Eski Edirne Asfaltý No:134-136C HÜRRÝYET/GAZÝOSMANPAÞA,0212 615 27 52,,,,,HÜRRÝYET,41.065987868000036,28.89929727300006
1327,FATÝH,Özel Maya Estetik Polikliniði,Poliklinik Özel,Turgut Özal Millet Cad. No:131 ÞEHREMÝNÝ/FATÝH,0212 588 02 05,www.mayaestetik.com,Yok,0,,ÞEHREMÝNÝ,41.01505125600005,28.933118467000043
1183,BEÞÝKTAÞ,Diþ Hekimi Evren Ermiþ,Muayenehane,Nisbetiye Cad. No:42 NÝSBETÝYE/BEÞÝKTAÞ,0212 284 84 12,,,,,NÝSBETÝYE,41.07592000000005,29.02003600000006
2016,ESENLER,Özel Dentagür Aðýz ve Diþ Saðlýðý Polikliniði,Özel Aðýz Diþ Saðlýðý Merkezleri,Ýstanbul Cad. No:2 DAVUTPAÞA/ESENLER,0212 568 01 30,www.dentagur.com.tr,Yok,0,Yok,DAVUTPAÞA,41.03385596900006,28.893687630000045
1823,KÜÇÜKÇEKMECE,Atakent Veteriner Polikliniði,Veteriner,312. Sk. No:3 ATATÜRK/KÜÇÜKÇEKMECE,0212 470 88 66 - 0212 470 40 50,www.atakentvet.com,,0,Yok,ATATÜRK,41.05489053400004,28.792802254000037
1166,BAKIRKÖY,Bakýrköy Dr. Sadi Konuk Eðitim ve Araþtýrma Hastanesi Bakýrköy Semt Polikliniði,Poliklinik,Milliyetçi Sk. No:1 ZEYTÝNLÝK/BAKIRKÖY,0212 660 86 26,www.beah.gov.tr,Yok,0,,ZEYTÝNLÝK,40.978462567000065,28.871636308000063
2012,MALTEPE,Esenkent Aile Saðlýðý Merkezi,Aile Saðlýðý Merkezi,Bilim Sk. No:3 ESENKENT/MALTEPE,0216 376 14 95,,Yok,0,Yok,ESENKENT,40.93086273200004,29.169596011000067
